Order_ID,Warehouse,Destination_City,Distance_KM,Delivery_Time_Hours,Transportation_Cost,Inventory_Level,Demand,Delay
ORD021603,Delhi,Coimbatore,861,22.98,14349.78,1535,350,No
ORD021604,Delhi,Chennai,997,21.77,11696.06,334,474,No
ORD021605,Ahmedabad,Patna,125,9.05,3556.07,415,602,No
ORD021606,Ahmedabad,Lucknow,1243,39.06,19183.04,234,151,No
ORD021607,Hyderabad,Thiruvananthapuram,1832,55.16,35670.40,97,215,No
ORD021608,Pune,Coimbatore,132,6.95,2758.75,709,763,No
ORD021609,Pune,Chandigarh,58,8.82,2468.30,840,397,No
ORD021610,Bengaluru,Ludhiana,2158,62.03,24111.04,1811,203,No
ORD021611,Pune,Ludhiana,2070,52.46,38653.18,158,698,No
ORD021612,Delhi,Indore,364,15.02,7917.98,1558,490,No
ORD021613,Mumbai,Guwahati,1219,29.81,16746.81,1958,176,Yes
ORD021614,Kolkata,Delhi,250,13.48,3954.42,1344,430,No
ORD021615,Delhi,Lucknow,1208,30.62,25882.85,559,313,No
ORD021616,Delhi,Bhopal,671,23.73,11501.88,1079,180,No
ORD021617,Chennai,Kolkata,1893,38.49,40742.46,1647,79,No
ORD021618,Chennai,Chennai,558,19.77,10995.79,1789,587,No
ORD021619,Pune,Varanasi,1318,36.94,22620.63,1897,660,Yes
ORD021620,Delhi,Nagpur,1011,29.66,20244.12,1621,327,No
ORD021621,Kolkata,Mumbai,427,12.48,11140.75,1109,235,No
ORD021622,Pune,Chandigarh,1775,34.88,29764.59,718,624,No
ORD021623,Ahmedabad,Hyderabad,2200,39.52,42625.97,1963,268,Yes
ORD021624,Ahmedabad,Varanasi,1096,25.72,15184.15,1333,153,No
ORD021625,Kolkata,Jaipur,1467,29.97,17112.30,1002,652,No
ORD021626,Pune,Guwahati,95,11.15,2628.93,392,538,No
ORD021627,Bengaluru,Thiruvananthapuram,511,16.52,11421.55,1659,231,No
ORD021628,Hyderabad,Delhi,397,11.10,8069.97,274,533,No
ORD021629,Pune,Delhi,393,14.31,8409.81,1746,152,No
ORD021630,Kolkata,Ludhiana,2190,50.59,41905.74,1086,642,No
ORD021631,Chennai,Agra,494,14.55,8896.38,460,368,No
ORD021632,Kolkata,Kochi,1168,33.02,13640.03,1686,613,No
ORD021633,Pune,Raipur,1433,32.54,17046.86,1193,94,No
ORD021634,Bengaluru,Chandigarh,741,28.64,15354.66,1237,118,No
ORD021635,Chennai,Patna,935,25.20,10843.04,1113,676,No
ORD021636,Mumbai,Hyderabad,1713,47.73,30321.33,766,700,Yes
ORD021637,Bengaluru,Ludhiana,277,17.77,4829.93,829,482,No
ORD021638,Mumbai,Bengaluru,1558,28.98,19284.56,1445,761,No
ORD021639,Mumbai,Patna,1658,40.77,17720.08,128,347,No
ORD021640,Chennai,Nagpur,1637,32.71,33849.17,811,33,No
ORD021641,Ahmedabad,Nagpur,2103,41.97,45845.80,1654,118,No
ORD021642,Delhi,Nagpur,954,25.55,18051.04,1375,489,No
ORD021643,Mumbai,Bhopal,2161,53.92,32200.68,1416,353,No
ORD021644,Kolkata,Visakhapatnam,1526,39.46,23990.52,1615,617,No
ORD021645,Bengaluru,Lucknow,2020,36.57,40364.69,941,728,No
ORD021646,Mumbai,Vadodara,1750,50.43,36097.13,1235,412,No
ORD021647,Kolkata,Varanasi,875,25.83,13356.49,1917,484,No
ORD021648,Pune,Agra,2017,58.47,32961.71,221,253,No
ORD021649,Delhi,Thiruvananthapuram,1758,40.45,31725.04,1114,33,No
ORD021650,Hyderabad,Bhopal,670,23.91,10793.67,211,707,No
ORD021651,Pune,Delhi,1906,49.27,43723.67,1352,490,No
ORD021652,Kolkata,Ludhiana,689,15.51,13191.03,1761,410,No
ORD021653,Mumbai,Jaipur,2044,46.95,39494.01,893,172,Yes
ORD021654,Bengaluru,Bengaluru,504,19.39,10969.28,1192,354,No
ORD021655,Hyderabad,Kolkata,2080,58.98,26090.91,862,276,No
ORD021656,Bengaluru,Goa,1310,34.57,20524.46,268,181,No
ORD021657,Bengaluru,Lucknow,1042,28.59,18046.34,1559,60,No
ORD021658,Hyderabad,Lucknow,991,32.88,17899.49,1684,407,No
ORD021659,Ahmedabad,Goa,251,13.56,3958.20,1410,661,No
ORD021660,Kolkata,Thiruvananthapuram,839,25.44,9757.37,896,398,No
ORD021661,Pune,Ahmedabad,813,28.60,17003.95,828,639,Yes
ORD021662,Ahmedabad,Kochi,1381,36.58,31311.90,1004,546,No
ORD021663,Mumbai,Nagpur,2100,46.75,40789.53,756,117,No
ORD021664,Kolkata,Agra,783,16.88,17558.67,30,320,No
ORD021665,Delhi,Bengaluru,1995,42.71,22822.51,25,480,Yes
ORD021666,Hyderabad,Lucknow,1687,35.17,20306.83,1397,351,No
ORD021667,Kolkata,Kanpur,617,23.02,13549.64,1660,260,No
ORD021668,Mumbai,Kanpur,252,10.05,6945.02,539,174,No
ORD021669,Chennai,Chennai,1715,48.01,38528.49,774,101,No
ORD021670,Hyderabad,Coimbatore,1272,31.75,26449.75,1498,85,No
ORD021671,Ahmedabad,Kanpur,1518,27.24,19745.28,371,554,No
ORD021672,Chennai,Surat,1085,23.89,17343.53,409,134,No
ORD021673,Hyderabad,Pune,1574,43.56,33173.22,1076,49,No
ORD021674,Mumbai,Visakhapatnam,387,15.23,5224.92,1655,69,No
ORD021675,Kolkata,Bengaluru,1533,40.24,33543.89,1456,191,Yes
ORD021676,Mumbai,Mumbai,1306,36.47,17562.37,583,46,No
ORD021677,Bengaluru,Vadodara,301,15.35,5929.22,1667,175,No
ORD021678,Ahmedabad,Surat,289,9.63,5348.86,698,707,Yes
ORD021679,Mumbai,Chandigarh,684,17.29,11902.34,1348,598,No
ORD021680,Bengaluru,Coimbatore,1721,35.07,32785.60,1008,589,Yes
ORD021681,Delhi,Vadodara,1148,23.63,16175.65,505,373,No
ORD021682,Mumbai,Indore,900,27.91,12204.58,474,648,No
ORD021683,Ahmedabad,Visakhapatnam,215,6.86,4507.76,455,680,No
ORD021684,Kolkata,Lucknow,1351,32.73,17694.54,776,517,Yes
ORD021685,Ahmedabad,Chandigarh,485,16.05,11796.35,1478,652,No
ORD021686,Mumbai,Patna,1530,33.34,21391.04,1528,729,No
ORD021687,Delhi,Goa,890,32.44,16488.84,1292,228,No
ORD021688,Kolkata,Coimbatore,1304,28.17,27583.78,1418,343,Yes
ORD021689,Ahmedabad,Hyderabad,912,23.56,20282.01,75,504,No
ORD021690,Bengaluru,Thiruvananthapuram,1053,38.22,20962.76,276,490,No
ORD021691,Mumbai,Chandigarh,1027,26.16,21360.73,60,334,No
ORD021692,Chennai,Bhopal,763,21.41,17105.54,1758,616,No
ORD021693,Hyderabad,Pune,63,8.71,2738.56,1027,573,No
ORD021694,Mumbai,Nagpur,240,15.36,6332.85,1042,587,No
ORD021695,Hyderabad,Surat,1368,34.20,18655.76,1352,335,Yes
ORD021696,Pune,Thiruvananthapuram,814,18.51,12359.97,1436,260,Yes
ORD021697,Mumbai,Nagpur,696,16.24,14081.05,1398,651,No
ORD021698,Ahmedabad,Hyderabad,345,12.46,7536.97,1416,537,No
ORD021699,Delhi,Bengaluru,235,12.72,3724.01,833,441,No
ORD021700,Kolkata,Chandigarh,459,14.60,6290.40,1371,54,No
ORD021701,Delhi,Surat,1900,42.72,31060.60,151,388,No
ORD021702,Delhi,Kanpur,129,12.90,2622.49,1444,230,No
ORD021703,Kolkata,Mumbai,351,14.20,7561.81,1085,743,No
ORD021704,Bengaluru,Kanpur,1436,34.88,20373.79,1240,347,No
ORD021705,Chennai,Coimbatore,2052,53.17,25127.46,480,506,No
ORD021706,Kolkata,Ranchi,902,23.56,16980.27,1361,125,No
ORD021707,Bengaluru,Coimbatore,327,18.08,7959.81,1336,660,No
ORD021708,Pune,Vadodara,661,25.59,10286.40,1753,630,No
ORD021709,Hyderabad,Vadodara,2006,46.04,31567.64,1372,485,No
ORD021710,Kolkata,Kolkata,1047,37.99,13819.26,1185,235,No
ORD021711,Chennai,Kanpur,917,21.81,17163.85,656,247,No
ORD021712,Ahmedabad,Ranchi,1967,39.59,29291.76,1111,596,No
ORD021713,Hyderabad,Bhopal,162,7.18,3332.02,481,154,No
ORD021714,Delhi,Bengaluru,1308,41.82,17942.68,1925,64,No
ORD021715,Ahmedabad,Patna,858,30.26,18366.66,1003,304,No
ORD021716,Ahmedabad,Lucknow,1866,43.00,25797.82,288,713,No
ORD021717,Delhi,Guwahati,326,11.01,7292.60,1482,149,No
ORD021718,Pune,Guwahati,1073,26.70,24994.04,1941,519,No
ORD021719,Hyderabad,Varanasi,1897,42.11,34580.23,1679,200,No
ORD021720,Pune,Indore,181,12.72,4530.83,1067,620,No
ORD021721,Kolkata,Vadodara,723,20.16,12921.20,209,122,No
ORD021722,Kolkata,Jaipur,1095,27.96,14705.39,982,274,No
ORD021723,Kolkata,Indore,1107,28.34,18139.21,1296,734,No
ORD021724,Chennai,Chennai,455,15.89,10059.84,1890,779,No
ORD021725,Kolkata,Chandigarh,1539,45.15,25062.76,872,210,No
ORD021726,Delhi,Bhopal,449,16.29,6693.50,1348,248,No
ORD021727,Bengaluru,Jaipur,414,17.54,6717.05,1306,788,No
ORD021728,Kolkata,Kochi,1140,27.65,18918.68,382,544,No
ORD021729,Kolkata,Ranchi,876,29.40,13764.96,213,506,No
ORD021730,Bengaluru,Varanasi,1422,32.54,19306.56,1094,627,No
ORD021731,Delhi,Delhi,994,24.44,19502.47,1577,27,No
ORD021732,Kolkata,Coimbatore,2190,64.02,35630.05,1797,285,No
ORD021733,Bengaluru,Bhopal,72,8.38,3009.68,1507,656,No
ORD021734,Chennai,Chandigarh,900,34.76,13664.28,1954,176,Yes
ORD021735,Hyderabad,Coimbatore,188,13.54,4106.60,1069,110,No
ORD021736,Delhi,Bengaluru,448,13.81,5712.63,1821,736,No
ORD021737,Pune,Surat,2134,59.33,32778.97,1871,110,No
ORD021738,Mumbai,Ahmedabad,1519,43.26,18488.45,358,493,No
ORD021739,Hyderabad,Guwahati,1382,33.32,22382.14,1740,649,No
ORD021740,Mumbai,Kochi,150,7.94,3851.24,1895,441,No
ORD021741,Bengaluru,Ahmedabad,900,25.95,11361.69,1933,783,Yes
ORD021742,Mumbai,Ahmedabad,672,22.89,11616.58,495,325,No
ORD021743,Chennai,Varanasi,300,11.57,7298.27,1901,755,No
ORD021744,Ahmedabad,Bhopal,1385,40.17,25563.62,1596,612,No
ORD021745,Mumbai,Visakhapatnam,1962,45.09,21909.32,1038,714,No
ORD021746,Hyderabad,Agra,1216,26.46,19150.00,372,518,No
ORD021747,Delhi,Kanpur,74,6.21,2676.45,478,381,No
ORD021748,Kolkata,Jaipur,1064,28.39,16895.57,848,292,Yes
ORD021749,Chennai,Kochi,152,7.35,4487.17,1970,762,No
ORD021750,Hyderabad,Pune,356,14.13,7987.19,1244,420,No
ORD021751,Hyderabad,Varanasi,120,6.74,2757.67,1516,605,No
ORD021752,Bengaluru,Kochi,1812,45.57,33622.13,1716,164,No
ORD021753,Chennai,Kanpur,633,18.69,13615.63,94,264,No
ORD021754,Chennai,Kanpur,1981,48.18,33307.16,855,783,No
ORD021755,Chennai,Raipur,529,18.48,8386.63,1261,472,No
ORD021756,Delhi,Bhopal,945,29.51,13250.81,605,61,No
ORD021757,Ahmedabad,Kochi,969,24.41,20940.01,807,50,No
ORD021758,Delhi,Varanasi,1937,53.11,33741.06,1991,261,No
ORD021759,Ahmedabad,Nagpur,1011,23.82,15234.47,1323,701,No
ORD021760,Pune,Bhopal,800,25.38,17663.88,1574,92,No
ORD021761,Kolkata,Kolkata,1278,37.26,17465.39,216,286,No
ORD021762,Ahmedabad,Nashik,2152,45.36,29521.07,1837,285,No
ORD021763,Pune,Varanasi,1164,26.96,14504.27,505,316,No
ORD021764,Delhi,Jaipur,1964,43.90,29584.05,423,761,No
ORD021765,Delhi,Vadodara,695,16.50,9166.96,1349,177,No
ORD021766,Pune,Kanpur,974,30.84,17978.70,1595,619,No
ORD021767,Hyderabad,Visakhapatnam,1575,43.14,28290.43,495,726,Yes
ORD021768,Delhi,Ranchi,2131,50.66,46056.19,1239,411,No
ORD021769,Ahmedabad,Vadodara,97,5.68,3850.86,1178,792,No
ORD021770,Chennai,Goa,968,23.99,12513.08,1899,140,No
ORD021771,Chennai,Vadodara,1690,47.32,18900.48,1868,537,No
ORD021772,Mumbai,Indore,651,20.28,14133.81,1944,198,No
ORD021773,Kolkata,Chennai,571,17.82,13279.86,968,258,No
ORD021774,Hyderabad,Nashik,1005,27.27,11215.89,1692,260,Yes
ORD021775,Bengaluru,Ahmedabad,2022,53.81,22504.16,1921,786,No
ORD021776,Delhi,Delhi,1572,41.69,21130.46,1947,455,No
ORD021777,Hyderabad,Visakhapatnam,1371,36.90,21601.55,964,468,No
ORD021778,Kolkata,Bhopal,1449,44.23,24730.00,216,579,No
ORD021779,Ahmedabad,Kanpur,1107,23.31,19261.04,520,566,No
ORD021780,Chennai,Chennai,636,17.17,9772.31,1432,26,No
ORD021781,Mumbai,Kolkata,851,27.01,11173.20,1118,428,No
ORD021782,Ahmedabad,Lucknow,576,16.27,8431.61,1531,779,No
ORD021783,Chennai,Nashik,1706,31.68,26616.98,1628,578,No
ORD021784,Mumbai,Lucknow,195,12.65,3554.96,1970,775,No
ORD021785,Ahmedabad,Jaipur,1598,49.17,33452.75,673,273,No
ORD021786,Pune,Nashik,1635,40.97,25708.38,979,341,No
ORD021787,Bengaluru,Raipur,1842,52.17,27747.52,498,339,Yes
ORD021788,Delhi,Kolkata,1755,38.24,40295.88,1281,122,No
ORD021789,Chennai,Kochi,1066,28.98,17948.57,1444,565,Yes
ORD021790,Hyderabad,Ludhiana,1254,34.99,15692.27,1132,542,No
ORD021791,Bengaluru,Nashik,2012,49.48,28749.92,1742,474,No
ORD021792,Chennai,Bengaluru,769,22.73,16116.18,701,478,Yes
ORD021793,Kolkata,Pune,1199,33.04,22291.82,680,69,No
ORD021794,Chennai,Indore,2123,47.76,41841.90,413,339,No
ORD021795,Kolkata,Varanasi,310,15.26,6224.30,864,330,No
ORD021796,Pune,Coimbatore,2134,49.22,36375.98,1279,760,No
ORD021797,Bengaluru,Lucknow,1754,38.47,19029.51,1180,156,No
ORD021798,Delhi,Bengaluru,2043,52.60,36315.59,335,465,No
ORD021799,Bengaluru,Kolkata,2045,62.48,26023.36,653,733,No
ORD021800,Kolkata,Varanasi,567,19.80,6487.91,407,383,No
ORD021801,Chennai,Nagpur,549,23.05,11274.18,1335,148,No
ORD021802,Ahmedabad,Visakhapatnam,155,7.74,4450.43,1406,100,No
ORD021803,Kolkata,Ranchi,1485,34.11,21870.26,26,287,No
ORD021804,Chennai,Kanpur,1520,29.43,29037.95,1653,288,Yes
ORD021805,Ahmedabad,Pune,338,12.94,7673.19,35,631,No
ORD021806,Chennai,Kanpur,201,6.94,5595.73,910,331,No
ORD021807,Ahmedabad,Guwahati,707,22.14,12115.63,309,28,No
ORD021808,Kolkata,Raipur,781,30.97,17242.37,37,265,No
ORD021809,Chennai,Surat,498,15.34,11782.99,1885,692,No
ORD021810,Hyderabad,Surat,933,19.71,16944.62,850,674,No
ORD021811,Bengaluru,Pune,2167,55.16,38290.37,119,719,Yes
ORD021812,Mumbai,Varanasi,300,9.95,3798.04,242,546,No
ORD021813,Delhi,Hyderabad,640,21.48,12707.85,896,677,No
ORD021814,Chennai,Delhi,393,17.89,8888.45,1727,464,No
ORD021815,Pune,Guwahati,123,9.56,3919.96,213,699,No
ORD021816,Chennai,Hyderabad,1638,35.58,36004.90,1019,535,No
ORD021817,Delhi,Nashik,475,18.32,10731.08,1576,434,No
ORD021818,Delhi,Coimbatore,1195,38.81,24646.96,1253,755,No
ORD021819,Ahmedabad,Goa,1267,31.81,14806.42,381,394,No
ORD021820,Delhi,Hyderabad,454,12.94,6173.35,851,685,No
ORD021821,Ahmedabad,Vadodara,1245,35.03,18231.87,1001,795,Yes
ORD021822,Kolkata,Ranchi,1248,32.60,27615.22,991,681,No
ORD021823,Delhi,Mumbai,678,16.31,14309.08,1808,56,No
ORD021824,Hyderabad,Thiruvananthapuram,1696,52.43,19692.77,133,643,No
ORD021825,Bengaluru,Agra,437,13.77,8088.18,912,544,No
ORD021826,Mumbai,Mumbai,1267,39.78,19690.46,1736,310,Yes
ORD021827,Bengaluru,Thiruvananthapuram,976,29.20,18760.45,818,650,No
ORD021828,Bengaluru,Ahmedabad,1524,40.25,20586.30,1704,383,No
ORD021829,Mumbai,Ludhiana,518,17.43,6810.43,1328,501,No
ORD021830,Chennai,Surat,1500,31.31,22850.65,25,115,No
ORD021831,Bengaluru,Indore,1419,35.27,16902.52,464,500,No
ORD021832,Ahmedabad,Raipur,884,27.16,17517.12,1201,382,No
ORD021833,Chennai,Jaipur,1727,47.11,26813.09,1877,84,Yes
ORD021834,Hyderabad,Jaipur,1585,31.40,31103.78,915,707,No
ORD021835,Delhi,Bhopal,113,10.49,3180.76,101,630,No
ORD021836,Hyderabad,Visakhapatnam,1181,22.94,26303.89,811,254,No
ORD021837,Hyderabad,Visakhapatnam,306,14.35,5532.13,859,185,No
ORD021838,Hyderabad,Coimbatore,1580,30.18,22297.39,945,500,No
ORD021839,Ahmedabad,Guwahati,359,13.58,8325.33,1590,693,No
ORD021840,Mumbai,Kolkata,335,18.24,6124.59,1104,535,No
ORD021841,Kolkata,Agra,1806,45.37,29157.30,1460,723,No
ORD021842,Kolkata,Bhopal,1722,41.97,26477.68,1227,55,No
ORD021843,Hyderabad,Delhi,1242,26.25,16171.61,776,661,No
ORD021844,Bengaluru,Ranchi,1771,39.43,38761.91,1277,556,No
ORD021845,Chennai,Chandigarh,1963,63.03,44196.71,1274,599,No
ORD021846,Bengaluru,Hyderabad,1089,26.32,16622.63,188,293,No
ORD021847,Chennai,Thiruvananthapuram,1991,59.01,38746.96,523,262,No
ORD021848,Pune,Chennai,2022,59.83,32888.15,1036,649,Yes
ORD021849,Chennai,Kanpur,1410,40.33,31118.33,243,67,No
ORD021850,Chennai,Jaipur,626,23.95,11064.77,1621,439,No
ORD021851,Hyderabad,Kochi,709,27.45,9739.05,801,108,No
ORD021852,Ahmedabad,Varanasi,626,19.56,14256.18,1401,511,No
ORD021853,Chennai,Coimbatore,420,13.03,8306.45,1687,427,Yes
ORD021854,Delhi,Lucknow,2135,47.09,46682.77,1101,366,No
ORD021855,Kolkata,Vadodara,2174,65.99,35701.04,226,739,No
ORD021856,Bengaluru,Lucknow,403,15.36,7056.74,1677,721,No
ORD021857,Bengaluru,Mumbai,1911,58.72,30610.36,1298,510,Yes
ORD021858,Pune,Patna,562,15.58,9739.42,184,495,No
ORD021859,Bengaluru,Ranchi,2024,41.92,37419.42,1962,703,Yes
ORD021860,Hyderabad,Goa,1431,39.01,30243.98,1804,285,No
ORD021861,Kolkata,Kochi,1051,27.90,18748.37,1624,751,No
ORD021862,Delhi,Coimbatore,510,15.20,9331.66,1907,270,No
ORD021863,Mumbai,Agra,1696,40.81,28362.43,237,287,Yes
ORD021864,Chennai,Guwahati,1624,44.22,32920.17,388,110,Yes
ORD021865,Bengaluru,Ludhiana,117,12.43,2307.10,866,109,No
ORD021866,Delhi,Bhopal,1269,35.66,22180.30,1896,159,No
ORD021867,Kolkata,Coimbatore,1023,27.35,22229.59,133,59,No
ORD021868,Mumbai,Kolkata,1822,54.21,29969.07,323,500,Yes
ORD021869,Chennai,Mumbai,2165,47.96,31498.02,957,598,No
ORD021870,Mumbai,Indore,2193,44.52,26483.24,536,627,Yes
ORD021871,Ahmedabad,Agra,819,20.00,16038.55,856,426,No
ORD021872,Kolkata,Ludhiana,735,28.81,16057.83,1359,670,No
ORD021873,Mumbai,Agra,706,18.76,14268.82,1908,401,No
ORD021874,Bengaluru,Patna,836,20.59,13773.59,146,259,No
ORD021875,Mumbai,Guwahati,2083,39.81,33962.40,1875,76,No
ORD021876,Ahmedabad,Kanpur,951,32.15,21196.90,1882,636,No
ORD021877,Delhi,Guwahati,2041,40.89,42129.33,1470,679,No
ORD021878,Hyderabad,Chandigarh,809,22.25,16348.17,1093,283,No
ORD021879,Hyderabad,Ludhiana,1916,42.04,40402.88,238,557,No
ORD021880,Pune,Guwahati,617,15.27,12428.88,30,110,No
ORD021881,Bengaluru,Hyderabad,221,7.84,4843.11,1664,624,No
ORD021882,Pune,Chandigarh,1318,36.42,24401.68,391,235,No
ORD021883,Kolkata,Bengaluru,112,9.83,3360.73,1619,452,No
ORD021884,Chennai,Bengaluru,927,29.12,13795.36,256,499,No
ORD021885,Pune,Kanpur,751,21.48,14499.96,229,348,No
ORD021886,Delhi,Coimbatore,1591,42.49,20842.04,1145,146,No
ORD021887,Ahmedabad,Goa,613,18.42,13145.72,957,676,No
ORD021888,Delhi,Hyderabad,1263,37.34,16285.07,929,16,No
ORD021889,Kolkata,Raipur,849,28.37,11208.19,110,387,Yes
ORD021890,Mumbai,Vadodara,2085,46.40,34771.39,700,687,No
ORD021891,Pune,Delhi,596,16.21,13808.12,646,337,No
ORD021892,Chennai,Surat,1242,34.70,15971.95,238,358,No
ORD021893,Chennai,Nashik,2191,48.39,29506.41,1518,338,No
ORD021894,Ahmedabad,Jaipur,1335,35.36,19925.00,1558,736,No
ORD021895,Kolkata,Ahmedabad,1398,30.44,17755.51,1508,479,No
ORD021896,Hyderabad,Ahmedabad,1989,50.93,24662.67,1075,627,No
ORD021897,Chennai,Thiruvananthapuram,1986,38.63,21632.97,669,71,No
ORD021898,Kolkata,Bhopal,443,10.92,6810.54,77,66,No
ORD021899,Ahmedabad,Nagpur,381,16.82,9135.91,616,671,No
ORD021900,Mumbai,Visakhapatnam,2192,39.68,39107.94,1297,338,No
ORD021901,Ahmedabad,Agra,1490,31.90,25846.87,252,220,Yes
ORD021902,Mumbai,Coimbatore,1029,29.83,22388.46,734,160,No
ORD021903,Kolkata,Varanasi,1093,37.18,19689.14,550,506,No
ORD021904,Delhi,Jaipur,1360,36.76,29851.95,926,221,No
ORD021905,Mumbai,Indore,102,11.58,3309.71,1748,665,No
ORD021906,Ahmedabad,Raipur,1013,21.43,23523.78,1106,716,No
ORD021907,Chennai,Mumbai,1091,27.91,21231.44,39,325,No
ORD021908,Ahmedabad,Goa,229,11.83,4507.15,1415,225,No
ORD021909,Mumbai,Delhi,978,28.79,16802.37,1716,296,No
ORD021910,Bengaluru,Jaipur,1252,33.74,20611.08,371,757,No
ORD021911,Delhi,Kolkata,1056,26.30,20040.04,1106,104,No
ORD021912,Mumbai,Ranchi,626,17.56,7996.06,354,287,No
ORD021913,Hyderabad,Pune,1433,36.17,23731.51,974,16,No
ORD021914,Delhi,Patna,1679,52.18,30304.85,1661,717,No
ORD021915,Pune,Jaipur,1629,42.35,27101.42,1284,54,No
ORD021916,Delhi,Pune,1822,42.39,30266.91,1613,591,No
ORD021917,Ahmedabad,Chennai,1199,28.37,17986.58,368,156,No
ORD021918,Bengaluru,Hyderabad,620,20.86,8910.97,489,42,No
ORD021919,Bengaluru,Bengaluru,950,32.90,17022.09,466,520,No
ORD021920,Hyderabad,Visakhapatnam,226,14.29,5564.03,1684,556,No
ORD021921,Chennai,Visakhapatnam,1009,32.41,22277.06,718,703,No
ORD021922,Chennai,Mumbai,1686,44.43,35785.86,597,740,No
ORD021923,Chennai,Surat,1181,24.09,18123.36,709,419,Yes
ORD021924,Chennai,Chennai,1214,31.12,18488.20,685,680,Yes
ORD021925,Mumbai,Lucknow,784,25.37,9550.63,1432,220,No
ORD021926,Pune,Ludhiana,2020,50.24,36148.17,1084,680,Yes
ORD021927,Hyderabad,Bhopal,1841,40.87,24847.09,1950,386,No
ORD021928,Delhi,Kanpur,989,20.92,22278.85,105,83,No
ORD021929,Delhi,Kolkata,202,9.88,4909.53,172,27,No
ORD021930,Ahmedabad,Bengaluru,1087,24.50,24480.07,1169,606,No
ORD021931,Mumbai,Delhi,541,18.56,8279.14,132,236,No
ORD021932,Mumbai,Indore,992,27.48,11997.71,849,356,No
ORD021933,Mumbai,Agra,2097,57.35,26904.46,1225,375,No
ORD021934,Delhi,Vadodara,652,16.77,14804.27,286,446,No
ORD021935,Hyderabad,Coimbatore,1744,46.41,29406.96,1570,800,No
ORD021936,Ahmedabad,Goa,332,12.99,4280.06,127,426,No
ORD021937,Chennai,Lucknow,1320,43.59,17108.82,1823,471,No
ORD021938,Pune,Thiruvananthapuram,1910,43.98,38053.24,1517,17,No
ORD021939,Kolkata,Chennai,1352,38.51,30520.40,873,783,Yes
ORD021940,Hyderabad,Delhi,1347,30.37,17481.10,1528,489,No
ORD021941,Chennai,Patna,458,18.18,11159.48,1396,528,No
ORD021942,Pune,Kolkata,121,6.71,3413.80,811,535,No
ORD021943,Chennai,Nashik,2054,46.40,36167.55,56,677,Yes
ORD021944,Delhi,Kanpur,351,16.59,8838.56,1018,617,No
ORD021945,Kolkata,Bengaluru,1710,46.11,20593.75,1996,539,No
ORD021946,Delhi,Coimbatore,237,10.99,6087.85,1444,700,No
ORD021947,Hyderabad,Jaipur,1875,42.88,27785.91,2000,80,No
ORD021948,Bengaluru,Jaipur,1399,35.55,21918.14,1444,154,Yes
ORD021949,Chennai,Goa,783,25.40,17917.31,394,418,No
ORD021950,Mumbai,Delhi,1397,30.73,16803.80,334,508,No
ORD021951,Pune,Chennai,2002,49.29,41039.09,1608,675,Yes
ORD021952,Pune,Bengaluru,1192,27.09,18405.87,786,653,No
ORD021953,Mumbai,Chennai,1075,30.35,12492.09,1394,511,No
ORD021954,Delhi,Pune,218,10.84,3760.57,129,276,No
ORD021955,Chennai,Lucknow,780,27.92,18147.81,1716,412,No
ORD021956,Mumbai,Surat,776,31.84,14616.14,1254,744,No
ORD021957,Mumbai,Thiruvananthapuram,389,9.75,6198.39,605,351,No
ORD021958,Mumbai,Visakhapatnam,133,7.09,3803.29,280,245,No
ORD021959,Bengaluru,Vadodara,426,19.54,6855.48,169,248,No
ORD021960,Chennai,Pune,301,17.79,5853.53,1017,265,No
ORD021961,Ahmedabad,Jaipur,947,26.21,11901.25,1039,629,No
ORD021962,Hyderabad,Ludhiana,733,24.27,9726.19,1561,731,No
ORD021963,Hyderabad,Vadodara,2188,49.02,30887.12,1672,703,No
ORD021964,Mumbai,Hyderabad,1784,44.96,37837.20,1799,150,No
ORD021965,Kolkata,Thiruvananthapuram,659,14.56,14912.45,1257,316,No
ORD021966,Pune,Mumbai,1312,29.88,15003.33,1534,449,No
ORD021967,Delhi,Varanasi,1413,44.10,22424.96,1889,36,No
ORD021968,Kolkata,Ranchi,1330,40.39,27308.55,378,496,No
ORD021969,Pune,Delhi,995,37.70,17071.25,447,120,No
ORD021970,Chennai,Pune,771,26.40,13688.80,495,321,No
ORD021971,Delhi,Kochi,1312,32.36,29164.46,1098,305,No
ORD021972,Chennai,Delhi,349,9.94,8693.58,1242,100,No
ORD021973,Hyderabad,Lucknow,1775,40.35,36903.68,731,307,No
ORD021974,Kolkata,Indore,1737,36.05,26142.12,40,605,No
ORD021975,Chennai,Coimbatore,1856,44.50,24663.05,1223,124,No
ORD021976,Mumbai,Mumbai,299,9.24,6583.32,1956,751,No
ORD021977,Kolkata,Nagpur,390,17.25,5325.89,388,51,No
ORD021978,Bengaluru,Kochi,1905,53.87,30816.66,253,506,No
ORD021979,Delhi,Surat,492,16.98,11161.54,716,767,No
ORD021980,Hyderabad,Nashik,182,10.38,4089.40,277,624,No
ORD021981,Pune,Jaipur,1233,32.61,22108.12,1921,748,No
ORD021982,Pune,Ludhiana,784,18.84,15301.49,1039,86,No
ORD021983,Pune,Bhopal,520,11.96,10132.15,1077,600,No
ORD021984,Chennai,Ludhiana,765,20.98,16274.58,1637,184,Yes
ORD021985,Delhi,Goa,933,24.69,11374.93,851,133,No
ORD021986,Chennai,Kolkata,96,5.61,2446.11,1220,260,No
